target,preds
1,0.307188824
0,0.06618407
0,0.311715703
1,0.631979627
1,0.643057759
0,0.130711751
1,0.482671134
1,0.532884677
0,0.050404936
1,0.129140134
0,0.070462148
0,0.051060852
1,0.978627575
0,0.130786984
1,0.890746423
0,0.123992389
0,0.445336077
0,0.150473274
0,0.092449469
1,0.509665137
0,0.085083307
0,0.524381333
0,0.304149765
0,0.056445835
0,0.065943054
1,0.043902929
0,0.080073269
0,0.609750784
0,0.037451943
0,0.377718644
1,0.337060579
0,0.66131131
0,0.155448556
0,0.071941984
0,0.251203329
0,0.018170713
0,0.16588815
1,0.109574334
0,0.189980122
1,0.745661978
0,0.182746149
0,0.065624664
0,0.211127833
1,0.709217665
0,0.120941978
0,0.086500577
0,0.174680061
0,0.035958501
0,0.803945789
1,0.13467032
0,0.716979341
0,0.059833431
0,0.386036092
0,0.254446886
0,0.611676177
0,0.062355983
0,0.13546233
0,0.192173791
1,0.778934421
0,0.110612266
0,0.577060814
0,0.135982613
0,0.27098341
0,0.175199346
1,0.55320229
1,0.079356733
0,0.151109133
0,0.192063778
0,0.102302094
0,0.195789477
0,0.32017289
1,0.492415389
0,0.150978592
0,0.420451993
0,0.058572232
1,0.444649996
0,0.403849214
1,0.546225418
0,0.095458702
0,0.053694635
0,0.035690135
0,0.354317363
0,0.093894313
0,0.06542622
0,0.731908419
1,0.925651632
0,0.079734782
0,0.126856721
0,0.081028048
1,0.857263093
1,0.885118776
1,0.129732926
0,0.492007091
1,0.97767935
0,0.070287062
0,0.047671486
1,0.21350937
0,0.580492279
0,0.109343214
0,0.194524141
0,0.296844523
0,0.081614983
1,0.424239157
0,0.153446463
0,0.089450631
0,0.107169312
1,0.703304145
0,0.215022266
0,0.041516552
0,0.0358256
0,0.075760226
0,0.041541765
1,0.906498033
1,0.381105792
0,0.143533709
0,0.195367963
1,0.690605462
1,0.328862765
0,0.049202863
1,0.137561688
0,0.041849668
0,0.150665143
0,0.339330099
0,0.13339394
0,0.03504411
0,0.125332828
1,0.479864428
0,0.221276856
0,0.222550207
0,0.472135464
0,0.071527901
0,0.047770687
1,0.546330415
0,0.051270498
0,0.062457141
0,0.00710269
1,0.742470003
0,0.244627651
0,0.269291481
0,0.14899324
0,0.388302017
1,0.094684031
0,0.399602824
0,0.614752008
1,0.314474704
0,0.212967523
0,0.102003331
0,0.121726545
0,0.139900967
0,0.265170462
0,0.110679457
1,0.850480311
0,0.374327118
0,0.175568439
0,0.136524286
0,0.288891727
0,0.06641296
0,0.152045376
0,0.785744024
0,0.125294716
0,0.15009498
1,0.399571968
0,0.110246378
0,0.077804304
0,0.097180747
0,0.101960661
0,0.010786197
1,0.080630691
0,0.480202053
0,0.119805125
0,0.018138383
0,0.070512164
0,0.173216513
0,0.129602193
0,0.051679799
0,0.128752208
0,0.028225481
0,0.100653702
0,0.063684361
0,0.123376501
0,0.077266114
0,0.068467604
0,0.067835535
0,0.045094942
1,0.382106623
1,0.130467169
1,0.64122963
1,0.582425523
0,0.057937416
0,0.285096667
0,0.103682708
0,0.088971399
0,0.205101863
1,0.193566061
0,0.243293261
0,0.356899346
0,0.031946484
0,0.658688454
0,0.140525387
1,0.150218629
1,0.400702099
0,0.276221837
0,0.153136844
1,0.68437107
0,0.090463749
0,0.263777179
0,0.420314463
0,0.05380603
0,0.142434322
0,0.189351186
0,0.131183991
1,0.814289261
0,0.102753833
1,0.737370078
0,0.06503679
1,0.826917996
0,0.108570913
1,0.57828423
0,0.104577148
0,0.314018736
0,0.134288747
1,0.688477064
0,0.185864995
0,0.044272239
1,0.791357557
0,0.147851696
0,0.099986592
0,0.038645193
0,0.028165875
0,0.163887021
1,0.244181683
1,0.552566777
1,0.087910824
1,0.217425353
0,0.11836872
0,0.107093105
1,0.10514652
1,0.881675448
0,0.562486664
0,0.054427545
0,0.156249272
0,0.049840851
1,0.837361673
0,0.144321571
0,0.056013741
0,0.062578617
0,0.215515506
1,0.628982492
1,0.53937614
0,0.043777056
0,0.116104936
1,0.749154505
0,0.18122145
0,0.334081897
0,0.191809589
0,0.29488093
1,0.30208125
0,0.519842039
0,0.020774091
1,0.776999303
0,0.226961073
0,0.193183647
0,0.059556126
1,0.073584385
1,0.692983331
0,0.044846492
0,0.109866584
0,0.344648451
1,0.710048675
0,0.462999639
1,0.415567458
0,0.13532436
1,0.623564884
1,0.89437696
0,0.451229267
0,0.175478146
0,0.30336021
0,0.054154178
0,0.667421714
0,0.09816252
0,0.071012319
0,0.284201567
0,0.167476767
1,0.408261114
0,0.728203109
1,0.18664311
1,0.952484429
0,0.051180059
0,0.52696143
0,0.224492324
0,0.302902225
0,0.240843399
0,0.102118406
0,0.875602065
0,0.240562286
0,0.206881443
1,0.761679217
1,0.676724252
0,0.365964187
0,0.316338706
0,0.434282985
0,0.17409909
0,0.072529902
0,0.071807515
0,0.073697386
0,0.172341652
0,0.034854412
0,0.199618941
0,0.098317941
1,0.45761573
0,0.104436648
1,0.414131375
0,0.196620507
0,0.242112847
0,0.14051842
0,0.041384639
0,0.226991076
0,0.668648469
1,0.8480875
0,0.190207341
0,0.078895792
0,0.105405357
1,0.859750697
1,0.330898965
0,0.063501232
0,0.286697749
1,0.14643521
1,0.525572115
1,0.158436399
1,0.305444594
0,0.092689245
1,0.246049056
1,0.896802236
0,0.138951408
0,0.139867327
1,0.714298756
0,0.27073624
0,0.141462536
1,0.321997002
0,0.458023148
0,0.278503206
0,0.206627723
0,0.026467627
0,0.129006998
0,0.087822464
1,0.284436797
0,0.641596275
0,0.401359278
0,0.202553438
0,0.725457889
0,0.170153
1,0.042787552
0,0.05956993
0,0.094938281
0,0.080412351
0,0.100018975
0,0.117527322
0,0.090809478
1,0.672818799
1,0.476311899
1,0.60464879
1,0.142966037
1,0.576307367
0,0.448008901
0,0.18734996
0,0.186119786
1,0.386735373
1,0.755013619
0,0.125645813
1,0.356438584
0,0.183189583
1,0.678021323
0,0.219735632
1,0.540267317
0,0.054576021
1,0.15032721
0,0.149356375
0,0.195563433
1,0.770330591
0,0.163624411
0,0.12395701
1,0.726136632
0,0.297939166
0,0.050980279
0,0.153372589
0,0.322614926
0,0.053560578
1,0.444826805
1,0.765987157
0,0.717524702
0,0.298276791
0,0.315834386
1,0.146583725
0,0.051941307
0,0.063910252
0,0.068647173
0,0.118297243
0,0.055436399
0,0.172063427
1,0.141649357
0,0.675337864
1,0.244402752
1,0.527745699
0,0.131232386
1,0.467938932
1,0.96023181
0,0.108468978
0,0.089643982
0,0.109859234
0,0.077767464
1,0.906887437
0,0.043034446
0,0.711689802
1,0.755745425
1,0.738074775
1,0.14158602
1,0.208654401
0,0.064862528
0,0.118579758
0,0.34012056
0,0.431092689
0,0.022042574
0,0.163819894
0,0.505867832
0,0.102968039
0,0.08299708
0,0.118114748
0,0.256595199
0,0.144759154
0,0.079189085
1,0.445453297
0,0.066626324
0,0.69508873
1,0.698660344
0,0.172768657
0,0.268225714
0,0.186718707
0,0.511303011
0,0.080824232
0,0.184402402
0,0.385769157
0,0.082225408
0,0.280732999
0,0.091095304
1,0.718633172
1,0.753618339
0,0.036436997
0,0.166188106
0,0.063176744
0,0.493309133
0,0.126193267
0,0.125581797
0,0.298498082
1,0.078048774
0,0.065572262
0,0.706132102
0,0.245310339
0,0.088230896
0,0.011716629
1,0.592215173
0,0.69997798
0,0.063395904
0,0.049629858
0,0.127365816
0,0.398147245
1,0.993767374
0,0.286264275
0,0.012240774
1,0.980836857
0,0.138414823
0,0.200903513
0,0.12484933
0,0.125397935
0,0.0643241
0,0.307254822
1,0.521844996
0,0.093494024
0,0.211823171
0,0.208852607
0,0.053732905
1,0.677968912
1,0.365274974
1,0.438212858
1,0.175251751
0,0.107106141
0,0.551375788
0,0.543245382
1,0.611760248
0,0.150223311
1,0.312795011
0,0.107244502
1,0.873011875
1,0.314713251
0,0.115567362
0,0.170467439
0,0.112129008
1,0.11390325
0,0.113722995
1,0.567588594
0,0.331474315
0,0.07680348
0,0.138643499
0,0.222726947
0,0.140188225
0,0.250508343
0,0.117408023
0,0.075939483
1,0.243103367
0,0.571343879
1,0.779259912
0,0.096563896
0,0.047069738
0,0.831246922
0,0.084908059
0,0.054665481
0,0.30516102
0,0.127931658
0,0.069514674
0,0.145843554
0,0.27436548
0,0.103809846
0,0.068718908
0,0.630942229
1,0.851502396
0,0.13296117
0,0.066246961
0,0.029360336
0,0.050478914
0,0.103862238
0,0.072483006
1,0.611276989
0,0.053533792
0,0.259759525
0,0.172167157
0,0.131973101
0,0.598076004
1,0.844952473
0,0.083520783
0,0.042507235
0,0.055400535
1,0.808479613
0,0.146328634
0,0.080853238
0,0.058828897
0,0.048402561
0,0.444121399
0,0.16683423
0,0.117564127
0,0.148313753
0,0.08377114
0,0.352312331
0,0.104368378
0,0.693411955
0,0.087891154
1,0.245256238
0,0.103116407
0,0.183928628
0,0.657839611
0,0.128071582
0,0.164280835
0,0.137285159
0,0.062577824
1,0.970849746
0,0.430469892
0,0.378733492
0,0.500637769
1,0.127703589
0,0.085131844
1,0.292008059
0,0.150692633
0,0.095909128
0,0.102961564
0,0.156975192
0,0.150316319
0,0.7133269
0,0.139607922
0,0.083531107
1,0.508624473
1,0.960281806
1,0.516319211
0,0.070704325
0,0.07058349
1,0.472092536
0,0.449308967
1,0.661022606
0,0.102369978
0,0.208521683
1,0.10982524
0,0.037956477
0,0.242083409
1,0.396609105
1,0.079799261
0,0.076104079
0,0.284200792
1,0.955463581
1,0.523801972
0,0.180667938
0,0.036354093
0,0.189733852
0,0.038410099
0,0.522778672
0,0.187990345
0,0.272327488
0,0.054775187
0,0.156854954
0,0.323118853
0,0.610480203
0,0.813603022
1,0.568072999
0,0.627590845
0,0.126454278
0,0.123292423
0,0.148339361
0,0.154329095
0,0.082225463
1,0.099208052
0,0.015579585
0,0.287199245
0,0.113500638
1,0.643169197
0,0.093700877
1,0.781694107
1,0.685226561
1,0.801749481
0,0.123042417
1,0.702738992
1,0.07333675
0,0.035345096
0,0.066620095
0,0.198819976
0,0.690764515
0,0.204763266
0,0.477647439
0,0.080592689
1,0.871580445
0,0.103516738
1,0.68986518
1,0.180872902
0,0.086919009
0,0.110549802
1,0.906054888
0,0.124784312
1,0.136519752
1,0.38584316
0,0.09104522
1,0.295559701
0,0.170019424
1,0.838743443
1,0.305986786
0,0.120708027
0,0.240545701
0,0.402881217
1,0.96737388
0,0.451187145
0,0.109620092
1,0.785822639
1,0.941277473
0,0.126518504
1,0.796234293
0,0.065363307
0,0.209224422
0,0.580393892
1,0.288475327
0,0.063682292
0,0.362852217
0,0.092840684
0,0.078445095
0,0.248131403
0,0.653693165
0,0.451880077
0,0.066363575
1,0.132875624
0,0.161822679
0,0.374937206
0,0.039109054
0,0.173801142
0,0.293460966
0,0.441024884
0,0.16226574
0,0.14388762
0,0.200008284
0,0.092894841
0,0.070570414
0,0.115126398
0,0.634111123
0,0.090083584
0,0.14350115
1,0.3589994
1,0.0721419
0,0.024418328
0,0.749802231
1,0.955562908
1,0.86049834
0,0.018352258
0,0.157506096
0,0.210525811
0,0.15561232
0,0.062802225
1,0.581691066
0,0.056137976
0,0.134491139
0,0.05328498
0,0.12649737
0,0.053124846
1,0.313231833
1,0.921161948
0,0.251421591
1,0.160626552
0,0.069031304
0,0.550244003
0,0.200294696
1,0.070766796
0,0.142708678
0,0.074006399
0,0.117372753
0,0.05360417
1,0.087319386
0,0.083991516
0,0.553559956
0,0.102812268
0,0.596370484
0,0.107675635
0,0.034440012
0,0.434222656
1,0.173579849
1,0.736616237
1,0.877407546
0,0.052261246
0,0.250525123
1,0.700472862
1,0.248763907
0,0.183483867
1,0.569232769
1,0.22765308
0,0.048993915
0,0.120903886
1,0.592688596
0,0.073265846
0,0.095874384
0,0.226650323
1,0.551727408
0,0.144033481
1,0.799518827
1,0.165382302
0,0.312585475
0,0.101093965
0,0.174250658
0,0.28424034
1,0.256724504
0,0.090314362
0,0.115931498
0,0.037935922
1,0.917863744
1,0.682425654
0,0.13448915
0,0.094790803
0,0.330209094
0,0.036161679
1,0.031523925
0,0.115279065
0,0.067946678
1,0.352341121
0,0.255226222
0,0.067911149
0,0.097802366
1,0.467891005
0,0.130416279
0,0.193365322
1,0.461318615
1,0.44185073
0,0.173443405
1,0.317879
1,0.747988755
1,0.458157243
0,0.795858445
0,0.069662157
0,0.11761899
0,0.031372415
0,0.158922505
0,0.111517885
0,0.067341612
0,0.612500192
0,0.079340694
1,0.086123808
1,0.339719591
1,0.654687114
0,0.077260281
0,0.38307982
0,0.075360973
0,0.16914132
0,0.930157774
1,0.388195361
1,0.213061326
0,0.149832886
0,0.079882202
0,0.076461331
0,0.078058749
0,0.174011442
0,0.137473564
1,0.561732019
0,0.101198717
0,0.073082858
0,0.102172104
1,0.977147211
0,0.200791956
0,0.270344196
0,0.16160334
0,0.112622695
0,0.076150579
0,0.091103644
1,0.873134265
0,0.155479547
0,0.105394472
0,0.651128544
0,0.722236389
1,0.217504822
0,0.098698104
0,0.129240551
1,0.579763793
0,0.177257969
0,0.098641618
1,0.711467104
0,0.086670979
0,0.208130474
1,0.845330713
0,0.216372617
0,0.140566603
0,0.055180041
0,0.065286506
0,0.034978135
0,0.390181521
1,0.948804563
1,0.476870122
0,0.306591804
0,0.122011423
0,0.115314748
0,0.048757302
0,0.473676578
0,0.135263489
0,0.063643051
0,0.08642049
0,0.109187625
1,0.131275002
0,0.065108189
0,0.058590742
0,0.172006487
0,0.131101167
1,0.313682996
1,0.842823916
0,0.371507253
0,0.809998329
0,0.323158132
1,0.215777431
0,0.06575358
0,0.232700962
1,0.761010006
1,0.473261465
0,0.175453217
1,0.774105344
0,0.103359449
0,0.081560039
1,0.316530059
0,0.323299898
0,0.093494557
0,0.222093268
1,0.18966028
0,0.233881542
0,0.809443957
0,0.157214787
0,0.109533484
0,0.118289933
1,0.119814059
1,0.455981898
0,0.290206714
0,0.048528927
0,0.398732478
0,0.164124849
0,0.289465633
0,0.251596626
1,0.146773985
0,0.185311347
0,0.122391846
0,0.191988863
0,0.169253322
0,0.191217235
0,0.143569861
0,0.095967567
0,0.04388367
0,0.182149191
1,0.883752462
0,0.112583676
1,0.460240822
0,0.083203417
1,0.744489658
0,0.060519809
0,0.138060871
0,0.200914369
0,0.677006012
0,0.216670563
1,0.108988235
0,0.105198164
0,0.1402467
0,0.197269572
0,0.074036296
0,0.134540427
0,0.035057981
1,0.178789347
0,0.294034248
1,0.614622717
0,0.179321938
0,0.066104632
0,0.185619313
0,0.159008099
0,0.377156888
0,0.238320216
0,0.976784908
0,0.105025693
0,0.082604452
0,0.272275149
0,0.672129023
0,0.078022866
0,0.307383783
0,0.149486579
1,0.203744497
0,0.079026653
0,0.520893913
1,0.434275563
0,0.147949221
1,0.24901951
1,0.670818815
0,0.106704579
0,0.218599108
1,0.558963765
0,0.237845117
1,0.656190924
0,0.108600511
0,0.088860276
1,0.304342549
1,0.075098975
0,0.055936117
0,0.165512159
0,0.146463673
0,0.103260376
1,0.524137635
1,0.670514753
0,0.10598217
0,0.466612317
0,0.660563592
0,0.064927522
1,0.176415776
0,0.099034372
0,0.062247217
0,0.322461173
0,0.057511663
0,0.065995851
0,0.044943304
1,0.584984358
0,0.490368365
0,0.286098034
0,0.717992573
0,0.142216968
0,0.045260097
0,0.874307686
0,0.199916736
0,0.23042327
0,0.151584285
0,0.050271612
0,0.101208042
1,0.936826346
0,0.065676699
0,0.012375362
1,0.37745479
1,0.188632924
0,0.327566164
0,0.023537606
0,0.710938909
1,0.475915929
1,0.487705859
0,0.553590472
0,0.091546105
1,0.76076707
0,0.115313812
0,0.03861396
0,0.099808333
0,0.242256953
0,0.021271334
0,0.040960337
1,0.774139166
0,0.110447423
1,0.191312576
0,0.090680001
0,0.540689156
0,0.063810723
1,0.591996661
0,0.19478034
0,0.285869834
0,0.080488941
0,0.045866996
0,0.231970693
0,0.396773473
0,0.042512272
0,0.04774734
0,0.191502829
1,0.273229172
1,0.813943623
0,0.047781227
0,0.15804183
0,0.128013845
1,0.284004588
1,0.691839668
0,0.401911071
0,0.076373974
0,0.276272764
0,0.091279792
0,0.239664875
0,0.076623764
0,0.045202677
0,0.043506148
0,0.038426336
1,0.976575352
0,0.136934001
1,0.719592072
0,0.098201435
0,0.334381892
1,0.76319575
0,0.180382914
0,0.134821179
0,0.094831124
1,0.85190654
0,0.116388863
1,0.787020371
0,0.414874032
0,0.49392163
1,0.166715612
1,0.188632844
0,0.034730121
0,0.268214222
0,0.337765276
0,0.349052703
1,0.805171134
0,0.11078394
0,0.054128246
0,0.10098415
1,0.500380493
0,0.12649077
0,0.185998326
0,0.192538173
0,0.216027869
0,0.047185224
0,0.029445519
0,0.114885412
1,0.399336925
0,0.171113051
0,0.047820507
0,0.084963096
1,0.288432747
0,0.028105683
0,0.107861389
0,0.062218935
0,0.095764306
0,0.083449222
0,0.14922916
1,0.205597464
0,0.108610802
1,0.61793334
0,0.245964483
0,0.145064273
0,0.040903167
1,0.480955824
0,0.110756893
0,0.177201232
0,0.109122026
0,0.090492324
1,0.366749907
0,0.123775054
0,0.164474809
0,0.077780151
0,0.065359622
0,0.077321944
0,0.107836974
0,0.075174477
0,0.176092846
0,0.062391012
0,0.102399823
0,0.095889576
0,0.105229015
0,0.375423838
1,0.116890896
0,0.295229554
1,0.459326864
0,0.066528904
1,0.202743005
0,0.127401755
0,0.127296147
0,0.063576201
0,0.619277197
0,0.113695749
0,0.061074289
0,0.098464375
0,0.118782486
0,0.247653444
1,0.554932514
0,0.774400509
0,0.064645382
1,0.652783597
0,0.106691316
1,0.717105427
0,0.046586379
0,0.330542095
0,0.881133418
0,0.148722336
0,0.134157472
0,0.130018217
0,0.106754155
0,0.189557775
0,0.47561821
0,0.09636325
0,0.7960425
0,0.141425881
0,0.387618828
0,0.108822906
0,0.079226119
1,0.87193577
1,0.378786263
0,0.068028684
1,0.731492903
1,0.323075907
0,0.127569744
1,0.408653153
1,0.645227837
0,0.037764951
0,0.07302093
1,0.091778275
0,0.223957199
0,0.133205129
1,0.816667723
1,0.450346963
0,0.494001661
0,0.214262609
0,0.163791299
0,0.062508032
0,0.574663865
0,0.15027272
1,0.345960228
0,0.083756828
1,0.186064219
0,0.739439576
1,0.772898101
0,0.162029144
0,0.079308579
0,0.486204182
0,0.133487768
0,0.162626874
0,0.149870975
0,0.091918438
0,0.136267519
0,0.775509162
0,0.172381053
0,0.274965969
1,0.486492889
0,0.043739253
0,0.037404985
1,0.720553588
0,0.061942401
1,0.915909231
0,0.159592364
0,0.077099106
0,0.36706561
0,0.217598591
1,0.833476378
0,0.237223033
1,0.812176258
1,0.639174633
0,0.063213839
0,0.155840948
0,0.228020479
1,0.885134844
1,0.853895567
0,0.084236416
0,0.409146228
0,0.124821118
0,0.801413491
0,0.053598641
0,0.225726754
1,0.728706694
0,0.155675683
0,0.14385779
0,0.170703465
0,0.171161202
1,0.105266085
1,0.950033118
0,0.057275101
1,0.654226206
1,0.610859479
1,0.943301541
0,0.166746341
0,0.018011627
1,0.935723868
0,0.063995202
1,0.383342749
0,0.064120349
0,0.186618965
0,0.156565895
1,0.704571055
0,0.021218226
0,0.071635022
0,0.132727362
1,0.884363797
0,0.115712175
0,0.013516192
0,0.485650259
0,0.074729196
0,0.110039319
0,0.322056181
0,0.071010046
0,0.118236706
0,0.478379941
1,0.667087612
0,0.056096752
0,0.067672233
1,0.281085631
0,0.073701901
0,0.120613925
1,0.884836917
0,0.163387577
1,0.449673583
0,0.089403704
0,0.078750888
0,0.039399638
1,0.723562253
0,0.076931474
0,0.08933163
0,0.036788198
0,0.259009014
0,0.170014811
1,0.408152248
0,0.098769423
0,0.617068658
1,0.3932832
0,0.192288225
1,0.155091699
0,0.35363911
0,0.08031205
0,0.039964979
0,0.218730636
0,0.071864916
1,0.95898198
1,0.299082437
0,0.163826547
0,0.220154412
0,0.120876101
1,0.566993188
0,0.315950381
0,0.144833072
0,0.052339616
0,0.058909337
0,0.031356363
1,0.117877434
0,0.127472625
0,0.318724981
1,0.334587262
0,0.059066107
0,0.060900113
1,0.070197844
0,0.081825674
1,0.949494243
1,0.060754912
0,0.199913288
0,0.048927024
0,0.046509758
0,0.704052808
0,0.089284548
0,0.066164681
0,0.137027485
0,0.128899713
1,0.984743206
0,0.114089172
0,0.127955484
0,0.182113191
1,0.680952819
0,0.080544344
0,0.084402456
1,0.641653581
0,0.480469516
0,0.191749102
0,0.230017515
1,0.419396785
1,0.354097686
1,0.775400097
0,0.190587178
1,0.809646922
0,0.069658255
0,0.034819578
0,0.085507404
0,0.1376555
0,0.163117143
0,0.165869859
0,0.049353016
1,0.082401631
0,0.575473979
0,0.191457015
0,0.204884772
0,0.164937723
1,0.914169485
0,0.077623802
0,0.127271819
0,0.020812366
0,0.139371622
0,0.125624827
0,0.097614863
1,0.883012129
0,0.638680916
1,0.176743943
0,0.104429255
0,0.18210804
1,0.223439351
0,0.318606362
1,0.562053673
0,0.220845464
1,0.835204684
0,0.183052944
1,0.689412144
0,0.678732716
0,0.053802251
1,0.208346765
0,0.244857683
0,0.061714766
0,0.35154648
1,0.63394715
0,0.153161731
1,0.91855254
1,0.554417245
0,0.097023811
0,0.092801873
0,0.064365011
0,0.039836013
0,0.056910688
0,0.061965891
0,0.338880648
0,0.094364869
0,0.185608654
0,0.037942133
1,0.353984034
1,0.299191315
0,0.197818062
0,0.014797654
1,0.253616333
0,0.074815477
0,0.068789513
0,0.039981662
0,0.204030902
1,0.503307358
0,0.096653585
0,0.056014057
0,0.247734835
0,0.063072688
0,0.335716543
0,0.04096989
0,0.064433105
0,0.525725709
0,0.183153138
0,0.047669507
1,0.230154566
0,0.862458619
0,0.144929957
0,0.068044221
0,0.097026436
0,0.051217158
0,0.120265962
0,0.0690409
0,0.22821468
0,0.112851779
1,0.930431717
0,0.109785898
0,0.147414876
0,0.205407863
0,0.10614905
0,0.011843506
0,0.113689693
1,0.834309891
1,0.377246128
0,0.105184982
0,0.64943568
0,0.138325596
0,0.335300066
0,0.110495982
0,0.21542208
0,0.053080246
0,0.242229444
0,0.092734314
0,0.680029058
1,0.334044179
0,0.013409879
0,0.72783893
0,0.146078048
1,0.340160485
0,0.177977798
0,0.125902129
0,0.055037968
0,0.082106282
0,0.056999324
0,0.188312744
1,0.447560815
1,0.158867502
0,0.084056447
1,0.8808959
0,0.240901093
0,0.083564452
0,0.068382722
1,0.805151933
0,0.134663396
1,0.791364258
1,0.768656273
0,0.158914353
0,0.25650814
0,0.064675357
0,0.12149503
0,0.242306819
0,0.158860285
1,0.945780057
0,0.284985596
0,0.268414324
0,0.87049659
1,0.277146224
0,0.101280881
1,0.103319692
0,0.647587009
0,0.185747498
0,0.058628777
1,0.780818637
0,0.071994283
0,0.061874616
0,0.202806381
0,0.073546396
0,0.48671774
0,0.059059181
0,0.051510064
1,0.322539651
0,0.059382148
1,0.498438593
0,0.066320012
0,0.130331626
0,0.052097283
0,0.435200081
1,0.922321588
0,0.454865694
1,0.254758869
0,0.218269533
0,0.08800255
0,0.058151868
0,0.122656587
0,0.077108407
1,0.689898673
0,0.357435501
1,0.46512162
0,0.137277563
0,0.432116408
0,0.080824078
0,0.054926017
0,0.111868482
0,0.042830641
1,0.119062819
0,0.177110038
1,0.729271913
0,0.097995831
0,0.085224308
1,0.255762619
1,0.596700065
1,0.818945721
1,0.640118058
0,0.399465932
0,0.11068849
1,0.549528872
0,0.116928313
1,0.915803598
1,0.60338956
1,0.772362173
1,0.831393436
0,0.082444167
0,0.097777534
1,0.970867482
0,0.091372503
0,0.410874185
1,0.61782853
0,0.112853525
0,0.102865523
1,0.20528321
1,0.973493974
0,0.07270226
0,0.527567476
0,0.112779205
1,0.532539821
0,0.530943208
0,0.055165016
0,0.298427584
0,0.517561325
0,0.106990521
1,0.174485235
0,0.156981071
0,0.254367857
0,0.608494707
0,0.079569231
0,0.341381158
0,0.122969987
1,0.307664895
0,0.162476748
1,0.757998149
0,0.116465723
0,0.089701749
1,0.478517572
0,0.10027302
0,0.071384047
0,0.141196581
0,0.208214642
0,0.243366862
0,0.011607223
1,0.817082824
1,0.060521363
0,0.056512502
0,0.091443554
0,0.074328303
0,0.076466509
0,0.17200222
1,0.698914683
0,0.069114983
0,0.124463078
0,0.198618134
0,0.199607922
0,0.125508074
1,0.596943921
0,0.187046889
0,0.008701987
0,0.089254938
0,0.093537808
1,0.954598337
0,0.166902995
1,0.232015496
0,0.257877774
0,0.419614023
0,0.287487526
0,0.174353639
0,0.090306884
0,0.127193063
1,0.117222879
0,0.29118278
1,0.047400866
0,0.264058601
0,0.125736155
0,0.138112932
0,0.136099348
1,0.850164162
0,0.269849286
1,0.490636221
0,0.15472448
0,0.138643404
1,0.887383622
0,0.088403976
1,0.077775193
0,0.080979272
0,0.069902634
0,0.150926339
0,0.041076782
0,0.256142933
0,0.114189061
1,0.238714377
1,0.701561759
0,0.038809291
0,0.144883941
0,0.19913014
1,0.562799472
1,0.578122716
0,0.206516968
1,0.514200289
0,0.106167925
0,0.088092382
0,0.246530899
0,0.157242314
0,0.120186369
0,0.070900618
1,0.417994841
1,0.390000876
1,0.461001575
0,0.177152497
0,0.117837548
0,0.102188692
0,0.343887801
0,0.102761315
1,0.595296526
0,0.588966167
0,0.134415017
1,0.066518347
1,0.22451018
0,0.094431814
1,0.944051322
1,0.142352384
0,0.145814752
0,0.08180693
0,0.71175528
0,0.0652687
1,0.357110675
1,0.11636616
0,0.094881476
0,0.437273873
0,0.126416462
0,0.079823491
0,0.263376691
0,0.114221531
1,0.110860701
0,0.089927231
0,0.267347774
1,0.088003967
0,0.14886369
1,0.325557866
0,0.226533704
0,0.080392223
0,0.09598397
1,0.347535419
0,0.072365961
0,0.084118341
0,0.072493929
0,0.101451461
0,0.101132598
0,0.058426075
1,0.360263191
0,0.128203787
0,0.110439883
0,0.065540999
0,0.107652871
1,0.691800085
0,0.051960106
0,0.166262101
0,0.180015769
0,0.279921431
0,0.504264461
1,0.051946343
0,0.141305183
0,0.124283158
0,0.193135012
1,0.899819483
0,0.364071209
0,0.790927123
1,0.962903173
0,0.125104632
1,0.833618197
0,0.121171571
0,0.369635916
1,0.137886321
0,0.057750034
0,0.628913621
0,0.10959237
0,0.057644802
0,0.083325847
0,0.091807425
1,0.679380502
1,0.896649176
0,0.084073825
1,0.503276571
1,0.214753732
1,0.159641803
1,0.416915556
0,0.27698612
0,0.444279368
0,0.079053524
0,0.160579328
0,0.156169123
1,0.778040045
0,0.070411749
0,0.111771938
1,0.767010196
0,0.402479955
0,0.10053131
0,0.156146409
0,0.11910328
0,0.733933204
1,0.200402858
0,0.24376
0,0.177885992
0,0.144666462
0,0.167509337
0,0.089582607
0,0.225350135
0,0.042870733
0,0.093179292
0,0.158920505
0,0.133097745
0,0.059022861
0,0.019265715
1,0.506731581
0,0.070559598
0,0.113633043
0,0.168916093
1,0.384294097
0,0.713297421
0,0.303348987
0,0.07612997
0,0.066844427
1,0.474759345
0,0.130345287
0,0.239988284
1,0.304501774
1,0.065651508
0,0.037513416
1,0.965274948
1,0.721029006
0,0.015470587
0,0.07559473
0,0.108360525
1,0.879498373
0,0.064436077
0,0.118119565
0,0.06726482
0,0.387525675
0,0.264387672
0,0.042764319
0,0.033738783
1,0.647353603
0,0.124897902
0,0.139998312
0,0.206297138
0,0.060040386
1,0.284665139
1,0.626730678
0,0.689199033
1,0.264752485
0,0.084661584
1,0.757553549
1,0.442048586
0,0.307453759
0,0.291445528
0,0.564593991
0,0.07147185
1,0.202841765
0,0.069630722
0,0.073504052
1,0.964332036
0,0.114189208
0,0.093449014
0,0.186371055
0,0.131305619
0,0.268351081
0,0.120046967
0,0.049612091
1,0.892729065
1,0.246664254
0,0.010958788
1,0.711716763
0,0.714250059
0,0.101313881
1,0.859501586
